datum,Date,Time,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
6/14/2016 1:00,2016-06-14,01:00,0,0,0,0,0,0,0,0,2016,6,1,Tuesday
6/14/2016 2:00,2016-06-14,02:00,0,0,0,0,0,0,0,0,2016,6,2,Tuesday
6/14/2016 3:00,2016-06-14,03:00,0,0,0,0,0,0,0,0,2016,6,3,Tuesday
6/14/2016 4:00,2016-06-14,04:00,0,0,0,0,0,0,0,0,2016,6,4,Tuesday
6/14/2016 5:00,2016-06-14,05:00,0,0,0,0,0,0,0,0,2016,6,5,Tuesday
6/14/2016 6:00,2016-06-14,06:00,0,0,0,0,0,0,0,0,2016,6,6,Tuesday
6/14/2016 7:00,2016-06-14,07:00,0,0,0,0,0,0,0,0,2016,6,7,Tuesday
6/14/2016 8:00,2016-06-14,08:00,1,0,0,0,0,0,0,1,2016,6,8,Tuesday
6/14/2016 9:00,2016-06-14,09:00,0,2,1,0,0,0,0,1,2016,6,9,Tuesday
6/14/2016 10:00,2016-06-14,10:00,0,0,0,0,0,0,0,0,2016,6,10,Tuesday
6/14/2016 11:00,2016-06-14,11:00,0,0.67,1,4,3,0,0,1,2016,6,11,Tuesday
6/14/2016 12:00,2016-06-14,12:00,1.33,0,1,1.4,5,0,0,0,2016,6,12,Tuesday
6/14/2016 13:00,2016-06-14,13:00,0,1,0,0,0,1,0,0,2016,6,13,Tuesday
6/14/2016 14:00,2016-06-14,14:00,0,0,0,0,1,0,0,0,2016,6,14,Tuesday
6/14/2016 15:00,2016-06-14,15:00,0,0,0,1,2,0,0,0,2016,6,15,Tuesday
6/14/2016 16:00,2016-06-14,16:00,0,0,0,0,4,0,0,0,2016,6,16,Tuesday
6/14/2016 17:00,2016-06-14,17:00,0,0,1,3,2,0,0,0,2016,6,17,Tuesday
6/14/2016 18:00,2016-06-14,18:00,0,0,0,1,0,0,0,0,2016,6,18,Tuesday
6/14/2016 19:00,2016-06-14,19:00,0,1,1,1,0,0,1,0,2016,6,19,Tuesday
6/14/2016 20:00,2016-06-14,20:00,0,0,1.1,2,0,0,0,0,2016,6,20,Tuesday
6/14/2016 21:00,2016-06-14,21:00,0,1.33,0,4,0,0,1,0,2016,6,21,Tuesday
6/14/2016 22:00,2016-06-14,22:00,0,0,0,0,0,0,0,0,2016,6,22,Tuesday
6/14/2016 23:00,2016-06-14,23:00,0,0,0,0,0,0,0,0,2016,6,23,Tuesday
6/15/2016 0:00,2016-06-15,00:00,0,0,0,0,0,0,0,0,2016,6,0,Wednesday
6/15/2016 1:00,2016-06-15,01:00,0,0,0,0,0,0,0,0,2016,6,1,Wednesday
6/15/2016 2:00,2016-06-15,02:00,0,0,0,0,0,0,0,0,2016,6,2,Wednesday
6/15/2016 3:00,2016-06-15,03:00,0,0,0,0,0,0,0,0,2016,6,3,Wednesday
6/15/2016 4:00,2016-06-15,04:00,0,0,0,0,0,0,0,0,2016,6,4,Wednesday
6/15/2016 5:00,2016-06-15,05:00,0,0,0,0,0,0,0,0,2016,6,5,Wednesday
6/15/2016 6:00,2016-06-15,06:00,0,0,0,0,0,0,0,0,2016,6,6,Wednesday
6/15/2016 7:00,2016-06-15,07:00,0,0,0,0,0,0,0,0,2016,6,7,Wednesday
6/15/2016 8:00,2016-06-15,08:00,0,1,0,0,1,0,0,1,2016,6,8,Wednesday
6/15/2016 9:00,2016-06-15,09:00,1,0,0,0,0,0,0,1,2016,6,9,Wednesday
6/15/2016 10:00,2016-06-15,10:00,0,1,0,8,0,0,0,1,2016,6,10,Wednesday
6/15/2016 11:00,2016-06-15,11:00,0,2,0,2,5,1,0,0,2016,6,11,Wednesday
6/15/2016 12:00,2016-06-15,12:00,1,0,1,1,4,0,1,0,2016,6,12,Wednesday
6/15/2016 13:00,2016-06-15,13:00,0,1,1,1,1,0,0,0,2016,6,13,Wednesday
6/15/2016 14:00,2016-06-15,14:00,0,0,0,2,0,0,0,0,2016,6,14,Wednesday
6/15/2016 15:00,2016-06-15,15:00,0,0.33,2,2,1,0,0,0,2016,6,15,Wednesday
6/15/2016 16:00,2016-06-15,16:00,0,0,0,1,3,0,0,0,2016,6,16,Wednesday
6/15/2016 17:00,2016-06-15,17:00,1,0,1,0,2,0,0,0,2016,6,17,Wednesday
6/15/2016 18:00,2016-06-15,18:00,1,0,0,9,1,0,0,0,2016,6,18,Wednesday
6/15/2016 19:00,2016-06-15,19:00,0,0,0,4,4,0,0,1,2016,6,19,Wednesday
6/15/2016 20:00,2016-06-15,20:00,1,0,1,4,0,0,0,1,2016,6,20,Wednesday
6/15/2016 21:00,2016-06-15,21:00,0,0.165,1,1,0,0,0,1,2016,6,21,Wednesday
6/15/2016 22:00,2016-06-15,22:00,0,0,0,0,0,0,0,0,2016,6,22,Wednesday
6/15/2016 23:00,2016-06-15,23:00,0,0,0,0,0,0,0,0,2016,6,23,Wednesday
6/16/2016 0:00,2016-06-16,00:00,0,0,0,0,0,0,0,0,2016,6,0,Thursday
6/16/2016 1:00,2016-06-16,01:00,0,0,0,0,0,0,0,0,2016,6,1,Thursday
6/16/2016 2:00,2016-06-16,02:00,0,0,0,0,0,0,0,0,2016,6,2,Thursday
6/16/2016 3:00,2016-06-16,03:00,0,0,0,0,0,0,0,0,2016,6,3,Thursday
6/16/2016 4:00,2016-06-16,04:00,0,0,0,0,0,0,0,0,2016,6,4,Thursday
6/16/2016 5:00,2016-06-16,05:00,0,0,0,0,0,0,0,0,2016,6,5,Thursday
6/16/2016 6:00,2016-06-16,06:00,0,0,0,0,0,0,0,0,2016,6,6,Thursday
6/16/2016 7:00,2016-06-16,07:00,0,0,0,0,0,0,0,0,2016,6,7,Thursday
6/16/2016 8:00,2016-06-16,08:00,0,0,0,2,0,0,0,1,2016,6,8,Thursday
6/16/2016 9:00,2016-06-16,09:00,0,0,0,0,2,0,0,0,2016,6,9,Thursday
6/16/2016 10:00,2016-06-16,10:00,0,0,0,5,0,0,0,0,2016,6,10,Thursday
6/16/2016 11:00,2016-06-16,11:00,0,0,0,1,1,0,0,1,2016,6,11,Thursday
6/16/2016 12:00,2016-06-16,12:00,0,0,1,3,0,0,2,0,2016,6,12,Thursday
6/16/2016 13:00,2016-06-16,13:00,1,0,0,0,0,0,0,0,2016,6,13,Thursday
6/16/2016 14:00,2016-06-16,14:00,0,0,0,0,0,0,0,0,2016,6,14,Thursday
6/16/2016 15:00,2016-06-16,15:00,1,0,0,1,0,0,0,0,2016,6,15,Thursday
6/16/2016 16:00,2016-06-16,16:00,0,0,0,0,0,0,0,0,2016,6,16,Thursday
6/16/2016 17:00,2016-06-16,17:00,0,0,0,1.5,0,0,0,0,2016,6,17,Thursday
6/16/2016 18:00,2016-06-16,18:00,1,0,0,0,0,0,20,0,2016,6,18,Thursday
6/16/2016 19:00,2016-06-16,19:00,0,0,0,2,1,0,0,0,2016,6,19,Thursday
6/16/2016 20:00,2016-06-16,20:00,0,0,0,3,0,0,0,1,2016,6,20,Thursday
6/16/2016 21:00,2016-06-16,21:00,1,0.33,0,2,0,0,0,0,2016,6,21,Thursday
6/16/2016 22:00,2016-06-16,22:00,0,0,0,0,0,0,0,0,2016,6,22,Thursday
6/16/2016 23:00,2016-06-16,23:00,0,0,0,0,0,0,0,0,2016,6,23,Thursday
6/17/2016 0:00,2016-06-17,00:00,0,0,0,0,0,0,0,0,2016,6,0,Friday
6/17/2016 1:00,2016-06-17,01:00,0,0,0,0,0,0,0,0,2016,6,1,Friday
6/17/2016 2:00,2016-06-17,02:00,0,0,0,0,0,0,0,0,2016,6,2,Friday
6/17/2016 3:00,2016-06-17,03:00,0,0,0,0,0,0,0,0,2016,6,3,Friday
6/17/2016 4:00,2016-06-17,04:00,0,0,0,0,0,0,0,0,2016,6,4,Friday
6/17/2016 5:00,2016-06-17,05:00,0,0,0,0,0,0,0,0,2016,6,5,Friday
6/17/2016 6:00,2016-06-17,06:00,0,0,0,0,0,0,0,0,2016,6,6,Friday
6/17/2016 7:00,2016-06-17,07:00,0,0,0,0,0,0,0,0,2016,6,7,Friday
6/17/2016 8:00,2016-06-17,08:00,0,0.34,0.5,2,0,0,0,0,2016,6,8,Friday
6/17/2016 9:00,2016-06-17,09:00,0,0,0,0,0,0,0,0,2016,6,9,Friday
6/17/2016 10:00,2016-06-17,10:00,0.34,0,0,1,1,0,0,0,2016,6,10,Friday
6/17/2016 11:00,2016-06-17,11:00,0,0,1,1,3,0,0,0,2016,6,11,Friday
6/17/2016 12:00,2016-06-17,12:00,1,0,1,1,2,0,1,0,2016,6,12,Friday
6/17/2016 13:00,2016-06-17,13:00,0,1,0,0,1,0,2,0,2016,6,13,Friday
6/17/2016 14:00,2016-06-17,14:00,0,0,0,2,0,0,0,0,2016,6,14,Friday
6/17/2016 15:00,2016-06-17,15:00,0,0,0,4,0,0,0,0,2016,6,15,Friday
6/17/2016 16:00,2016-06-17,16:00,0,0,0,0,0,0,0,0,2016,6,16,Friday
6/17/2016 17:00,2016-06-17,17:00,0,0,1,1,0,0,1,0,2016,6,17,Friday
6/17/2016 18:00,2016-06-17,18:00,0,1,0,1,0,0,0,1,2016,6,18,Friday
6/17/2016 19:00,2016-06-17,19:00,1,1.33,0,1,1,0,0,2,2016,6,19,Friday
6/17/2016 20:00,2016-06-17,20:00,0,0,0.15,3,0,0,0,0,2016,6,20,Friday
6/17/2016 21:00,2016-06-17,21:00,1,0,0,3,0,0,0,1,2016,6,21,Friday
6/17/2016 22:00,2016-06-17,22:00,0,0,0,0,0,0,0,0,2016,6,22,Friday
6/17/2016 23:00,2016-06-17,23:00,0,0,0,0,0,0,0,0,2016,6,23,Friday
6/18/2016 0:00,2016-06-18,00:00,0,0,0,0,0,0,0,0,2016,6,0,Saturday
6/18/2016 1:00,2016-06-18,01:00,0,0,0,0,0,0,0,0,2016,6,1,Saturday
6/18/2016 2:00,2016-06-18,02:00,0,0,0,0,0,0,0,0,2016,6,2,Saturday
6/18/2016 3:00,2016-06-18,03:00,0,0,0,0,0,0,0,0,2016,6,3,Saturday
6/18/2016 4:00,2016-06-18,04:00,0,0,0,0,0,0,0,0,2016,6,4,Saturday
6/18/2016 5:00,2016-06-18,05:00,0,0,0,0,0,0,0,0,2016,6,5,Saturday
6/18/2016 6:00,2016-06-18,06:00,0,0,0,0,0,0,0,0,2016,6,6,Saturday
6/18/2016 7:00,2016-06-18,07:00,0,0,0,9,0,0,0,1,2016,6,7,Saturday
6/18/2016 8:00,2016-06-18,08:00,0,1,0,0,0,0,0,0,2016,6,8,Saturday
6/18/2016 9:00,2016-06-18,09:00,0,0,0,0.5,1,0,0,0,2016,6,9,Saturday
6/18/2016 10:00,2016-06-18,10:00,0,0,0,2,0,0,0,0,2016,6,10,Saturday
6/18/2016 11:00,2016-06-18,11:00,0,0,0,2,0,0,0,0,2016,6,11,Saturday
6/18/2016 12:00,2016-06-18,12:00,0,0,1,2,0,0,0,1,2016,6,12,Saturday
6/18/2016 13:00,2016-06-18,13:00,0,0.33,2,4,0,0,0,0,2016,6,13,Saturday
6/18/2016 14:00,2016-06-18,14:00,0,2,0,4,0,0,0,0,2016,6,14,Saturday
6/18/2016 15:00,2016-06-18,15:00,0,0,0.5,2,0,0,0,0,2016,6,15,Saturday
6/18/2016 16:00,2016-06-18,16:00,0,0,0,0,0,0,0,0,2016,6,16,Saturday
6/18/2016 17:00,2016-06-18,17:00,0,0,1,1,0,0,0,0,2016,6,17,Saturday
6/18/2016 18:00,2016-06-18,18:00,1,0,0,1,0,0,5,1,2016,6,18,Saturday
6/18/2016 19:00,2016-06-18,19:00,0,0,1,10,0,0,0,1,2016,6,19,Saturday
6/18/2016 20:00,2016-06-18,20:00,1,1,1,0,0,0,0,0,2016,6,20,Saturday
6/18/2016 21:00,2016-06-18,21:00,0,0,0,0,0,0,0,0,2016,6,21,Saturday
6/18/2016 22:00,2016-06-18,22:00,0,0,0,0,0,0,0,0,2016,6,22,Saturday
6/18/2016 23:00,2016-06-18,23:00,0,0,0,0,0,0,0,0,2016,6,23,Saturday
6/19/2016 0:00,2016-06-19,00:00,0,0,0,0,0,0,0,0,2016,6,0,Sunday
6/19/2016 1:00,2016-06-19,01:00,0,0,0,0,0,0,0,0,2016,6,1,Sunday
6/19/2016 2:00,2016-06-19,02:00,0,0,0,0,0,0,0,0,2016,6,2,Sunday
6/19/2016 3:00,2016-06-19,03:00,0,0,0,0,0,0,0,0,2016,6,3,Sunday
6/19/2016 4:00,2016-06-19,04:00,0,0,0,0,0,0,0,0,2016,6,4,Sunday
6/19/2016 5:00,2016-06-19,05:00,0,0,0,0,0,0,0,0,2016,6,5,Sunday
6/19/2016 6:00,2016-06-19,06:00,0,0,0,0,0,0,0,0,2016,6,6,Sunday
6/19/2016 7:00,2016-06-19,07:00,0,0,0,0,0,0,0,0,2016,6,7,Sunday
6/19/2016 8:00,2016-06-19,08:00,0,0,0,4,0,0,0,1,2016,6,8,Sunday
6/19/2016 9:00,2016-06-19,09:00,0,0,2,1,0,0,0,0,2016,6,9,Sunday
6/19/2016 10:00,2016-06-19,10:00,1,0,1,1,0,0,0,1,2016,6,10,Sunday
6/19/2016 11:00,2016-06-19,11:00,1,1.33,0,2,0,0,0,2,2016,6,11,Sunday
6/19/2016 12:00,2016-06-19,12:00,3,0,0,3,0,0,0,1,2016,6,12,Sunday
6/19/2016 13:00,2016-06-19,13:00,0,1,0,2,1,0,0,3,2016,6,13,Sunday
6/19/2016 14:00,2016-06-19,14:00,0,0,0,3,0,0,0,1,2016,6,14,Sunday
6/19/2016 15:00,2016-06-19,15:00,0,1.34,0,10,0,0,0,0,2016,6,15,Sunday
6/19/2016 16:00,2016-06-19,16:00,0,1,0,1,0,0,1,0,2016,6,16,Sunday
6/19/2016 17:00,2016-06-19,17:00,0,0,0,0,0,0,0,1,2016,6,17,Sunday
6/19/2016 18:00,2016-06-19,18:00,0,0,0,2,0,0,6,4,2016,6,18,Sunday
6/19/2016 19:00,2016-06-19,19:00,0.34,1,0,5,0,0,0,1,2016,6,19,Sunday
6/19/2016 20:00,2016-06-19,20:00,1,0.34,0,6,0,0,0,0,2016,6,20,Sunday
6/19/2016 21:00,2016-06-19,21:00,0,0,0,0,0,0,0,0,2016,6,21,Sunday
6/19/2016 22:00,2016-06-19,22:00,0,0,0,0,0,0,0,0,2016,6,22,Sunday
6/19/2016 23:00,2016-06-19,23:00,0,0,0,0,0,0,0,0,2016,6,23,Sunday
6/20/2016 0:00,2016-06-20,00:00,0,0,0,0,0,0,0,0,2016,6,0,Monday
6/20/2016 1:00,2016-06-20,01:00,0,0,0,0,0,0,0,0,2016,6,1,Monday
6/20/2016 2:00,2016-06-20,02:00,0,0,0,0,0,0,0,0,2016,6,2,Monday
6/20/2016 3:00,2016-06-20,03:00,0,0,0,0,0,0,0,0,2016,6,3,Monday
6/20/2016 4:00,2016-06-20,04:00,0,0,0,0,0,0,0,0,2016,6,4,Monday
6/20/2016 5:00,2016-06-20,05:00,0,0,0,0,0,0,0,0,2016,6,5,Monday
6/20/2016 6:00,2016-06-20,06:00,0,0,0,0,0,0,0,0,2016,6,6,Monday
6/20/2016 7:00,2016-06-20,07:00,0,0,0,0,0,0,0,0,2016,6,7,Monday
6/20/2016 8:00,2016-06-20,08:00,0,0,0,1,1,0,0,0,2016,6,8,Monday
6/20/2016 9:00,2016-06-20,09:00,0,0,0,2,0,0,0,0,2016,6,9,Monday
6/20/2016 10:00,2016-06-20,10:00,0,0,0,2.2,0,0,0,0,2016,6,10,Monday
6/20/2016 11:00,2016-06-20,11:00,1,1,0,6,1,0,1,1,2016,6,11,Monday
6/20/2016 12:00,2016-06-20,12:00,0,0,2,0,0,0,0,0,2016,6,12,Monday
6/20/2016 13:00,2016-06-20,13:00,0,0,0,3,0,0,0,1,2016,6,13,Monday
6/20/2016 14:00,2016-06-20,14:00,1,0,0,1,0,0,0,0,2016,6,14,Monday
6/20/2016 15:00,2016-06-20,15:00,0,1,0,0,0,0,0,0,2016,6,15,Monday
6/20/2016 16:00,2016-06-20,16:00,1,0,0,0,0,0,2,1,2016,6,16,Monday
6/20/2016 17:00,2016-06-20,17:00,1,0,0,0,0,0,5,0,2016,6,17,Monday
6/20/2016 18:00,2016-06-20,18:00,1,0.34,1,1.188,0,0,0,0,2016,6,18,Monday
6/20/2016 19:00,2016-06-20,19:00,0,1,2,3,2,0,0,2,2016,6,19,Monday
6/20/2016 20:00,2016-06-20,20:00,2.34,0,1,1,1,0,0,0,2016,6,20,Monday
6/20/2016 21:00,2016-06-20,21:00,0,0,0,2,0,0,0,1,2016,6,21,Monday
6/20/2016 22:00,2016-06-20,22:00,0,0,0,0,0,0,0,0,2016,6,22,Monday
6/20/2016 23:00,2016-06-20,23:00,0,0,0,0,0,0,0,0,2016,6,23,Monday
6/21/2016 0:00,2016-06-21,00:00,0,0,0,0,0,0,0,0,2016,6,0,Tuesday
6/21/2016 1:00,2016-06-21,01:00,0,0,0,0,0,0,0,0,2016,6,1,Tuesday
6/21/2016 2:00,2016-06-21,02:00,0,0,0,0,0,0,0,0,2016,6,2,Tuesday
6/21/2016 3:00,2016-06-21,03:00,0,0,0,0,0,0,0,0,2016,6,3,Tuesday
6/21/2016 4:00,2016-06-21,04:00,0,0,0,0,0,0,0,0,2016,6,4,Tuesday
6/21/2016 5:00,2016-06-21,05:00,0,0,0,0,0,0,0,0,2016,6,5,Tuesday
6/21/2016 6:00,2016-06-21,06:00,0,0,0,0,0,0,0,0,2016,6,6,Tuesday
6/21/2016 7:00,2016-06-21,07:00,0,0,0,0,0,0,0,0,2016,6,7,Tuesday
6/21/2016 8:00,2016-06-21,08:00,0,0,1,0,0,0,0,1,2016,6,8,Tuesday
6/21/2016 9:00,2016-06-21,09:00,1,0,0,2,0,0,0,0,2016,6,9,Tuesday
6/21/2016 10:00,2016-06-21,10:00,1,0,1,2,1,0,0,0,2016,6,10,Tuesday
6/21/2016 11:00,2016-06-21,11:00,1,0,2,0,0,0,0,0.2,2016,6,11,Tuesday
6/21/2016 12:00,2016-06-21,12:00,0.33,0,0,2,1,0,0,0,2016,6,12,Tuesday
6/21/2016 13:00,2016-06-21,13:00,1,0,0,0,2,0,0,0,2016,6,13,Tuesday
6/21/2016 14:00,2016-06-21,14:00,0,0,0,0,1,0,0,0,2016,6,14,Tuesday
6/21/2016 15:00,2016-06-21,15:00,0,0,0,0,1,0,0,0,2016,6,15,Tuesday
6/21/2016 16:00,2016-06-21,16:00,1,0,0,1,0,0,1,0,2016,6,16,Tuesday
6/21/2016 17:00,2016-06-21,17:00,0,0,1,2,0,0,0,0,2016,6,17,Tuesday
6/21/2016 18:00,2016-06-21,18:00,1,1,1,10,0,0,0,0,2016,6,18,Tuesday
6/21/2016 19:00,2016-06-21,19:00,1,0,1,1,1,0,5,1,2016,6,19,Tuesday
6/21/2016 20:00,2016-06-21,20:00,0,2.66,2,1,8,0,1,1,2016,6,20,Tuesday
6/21/2016 21:00,2016-06-21,21:00,0,1,0,2,0,0,0,2.4,2016,6,21,Tuesday
6/21/2016 22:00,2016-06-21,22:00,0,0,0,0,0,0,0,0,2016,6,22,Tuesday
6/21/2016 23:00,2016-06-21,23:00,0,0,0,0,0,0,0,0,2016,6,23,Tuesday
6/22/2016 0:00,2016-06-22,00:00,0,0,0,0,0,0,0,0,2016,6,0,Wednesday
6/22/2016 1:00,2016-06-22,01:00,0,0,0,0,0,0,0,0,2016,6,1,Wednesday
6/22/2016 2:00,2016-06-22,02:00,0,0,0,0,0,0,0,0,2016,6,2,Wednesday
6/22/2016 3:00,2016-06-22,03:00,0,0,0,0,0,0,0,0,2016,6,3,Wednesday
6/22/2016 4:00,2016-06-22,04:00,0,0,0,0,0,0,0,0,2016,6,4,Wednesday
6/22/2016 5:00,2016-06-22,05:00,0,0,0,0,0,0,0,0,2016,6,5,Wednesday
6/22/2016 6:00,2016-06-22,06:00,0,0,0,0,0,0,0,0,2016,6,6,Wednesday
6/22/2016 7:00,2016-06-22,07:00,0,0,0,0,0,0,0,0,2016,6,7,Wednesday
6/22/2016 8:00,2016-06-22,08:00,1,0,1,0,0,0,0,0,2016,6,8,Wednesday
6/22/2016 9:00,2016-06-22,09:00,0,2,0,8,1,0,0,0,2016,6,9,Wednesday
6/22/2016 10:00,2016-06-22,10:00,0,0,0,0,0,0,0,0,2016,6,10,Wednesday
6/22/2016 11:00,2016-06-22,11:00,0,1,0,8,0,0,0,0,2016,6,11,Wednesday
6/22/2016 12:00,2016-06-22,12:00,0,0,0,1,0,0,0,0,2016,6,12,Wednesday
6/22/2016 13:00,2016-06-22,13:00,1,0,0,2,0,0,0,0,2016,6,13,Wednesday
6/22/2016 14:00,2016-06-22,14:00,0,2,0,3,0,0,1,0,2016,6,14,Wednesday
6/22/2016 15:00,2016-06-22,15:00,0,1,0,1,0,0,0,0,2016,6,15,Wednesday
6/22/2016 16:00,2016-06-22,16:00,0,0,0,3,1,0,1,0,2016,6,16,Wednesday
6/22/2016 17:00,2016-06-22,17:00,0,0,0,1,3,0,0,0,2016,6,17,Wednesday
6/22/2016 18:00,2016-06-22,18:00,0,0,0,0,0,0,0,0,2016,6,18,Wednesday
6/22/2016 19:00,2016-06-22,19:00,0,0,0,3,1,0,0,0,2016,6,19,Wednesday
6/22/2016 20:00,2016-06-22,20:00,0,0,0.3,4,0,0,0,2,2016,6,20,Wednesday
6/22/2016 21:00,2016-06-22,21:00,0,0.067,1,8,0,0,0,0,2016,6,21,Wednesday
6/22/2016 22:00,2016-06-22,22:00,0,0,0,0,0,0,0,0,2016,6,22,Wednesday
6/22/2016 23:00,2016-06-22,23:00,0,0,0,0,0,0,0,0,2016,6,23,Wednesday
6/23/2016 0:00,2016-06-23,00:00,0,0,0,0,0,0,0,0,2016,6,0,Thursday
6/23/2016 1:00,2016-06-23,01:00,0,0,0,0,0,0,0,0,2016,6,1,Thursday
6/23/2016 2:00,2016-06-23,02:00,0,0,0,0,0,0,0,0,2016,6,2,Thursday
6/23/2016 3:00,2016-06-23,03:00,0,0,0,0,0,0,0,0,2016,6,3,Thursday
6/23/2016 4:00,2016-06-23,04:00,0,0,0,0,0,0,0,0,2016,6,4,Thursday
6/23/2016 5:00,2016-06-23,05:00,0,0,0,0,0,0,0,0,2016,6,5,Thursday
6/23/2016 6:00,2016-06-23,06:00,0,0,0,0,0,0,0,0,2016,6,6,Thursday
6/23/2016 7:00,2016-06-23,07:00,0,0,0,0,0,0,0,0,2016,6,7,Thursday
6/23/2016 8:00,2016-06-23,08:00,1,0,0,1,0,0,1,0,2016,6,8,Thursday
6/23/2016 9:00,2016-06-23,09:00,0,0,0,1,0,0,0,0,2016,6,9,Thursday
6/23/2016 10:00,2016-06-23,10:00,0,0,0,0,0,0,0,0,2016,6,10,Thursday
6/23/2016 11:00,2016-06-23,11:00,1,0,0,2,0,0,0,0,2016,6,11,Thursday
6/23/2016 12:00,2016-06-23,12:00,0,0,0,1,0,0,0,0,2016,6,12,Thursday
6/23/2016 13:00,2016-06-23,13:00,1,0,1,0,0,0,0,0,2016,6,13,Thursday
6/23/2016 14:00,2016-06-23,14:00,0,0,1,4,2,0,0,1,2016,6,14,Thursday
6/23/2016 15:00,2016-06-23,15:00,0,0,0,0,0,0,0,0,2016,6,15,Thursday
6/23/2016 16:00,2016-06-23,16:00,0,0,0,1,1,0,0,0,2016,6,16,Thursday
6/23/2016 17:00,2016-06-23,17:00,0,0.33,0,0,0,0,0,0,2016,6,17,Thursday
6/23/2016 18:00,2016-06-23,18:00,0,0,0,0,0,0,0,0,2016,6,18,Thursday
6/23/2016 19:00,2016-06-23,19:00,0,0,0,4,0,0,0,0,2016,6,19,Thursday
6/23/2016 20:00,2016-06-23,20:00,0,0,0.3,2,2,0,0,1,2016,6,20,Thursday
6/23/2016 21:00,2016-06-23,21:00,0,0,0,3,0,0,0,1,2016,6,21,Thursday
6/23/2016 22:00,2016-06-23,22:00,0,0,0,0,0,0,0,0,2016,6,22,Thursday
6/23/2016 23:00,2016-06-23,23:00,0,0,0,0,0,0,0,0,2016,6,23,Thursday
6/24/2016 0:00,2016-06-24,00:00,0,0,0,0,0,0,0,0,2016,6,0,Friday
6/24/2016 1:00,2016-06-24,01:00,0,0,0,0,0,0,0,0,2016,6,1,Friday
6/24/2016 2:00,2016-06-24,02:00,0,0,0,0,0,0,0,0,2016,6,2,Friday
6/24/2016 3:00,2016-06-24,03:00,0,0,0,0,0,0,0,0,2016,6,3,Friday
6/24/2016 4:00,2016-06-24,04:00,0,0,0,0,0,0,0,0,2016,6,4,Friday
6/24/2016 5:00,2016-06-24,05:00,0,0,0,0,0,0,0,0,2016,6,5,Friday
6/24/2016 6:00,2016-06-24,06:00,0,0,0,0,0,0,0,0,2016,6,6,Friday
6/24/2016 7:00,2016-06-24,07:00,0,1,0,0,0,0,0,0,2016,6,7,Friday
6/24/2016 8:00,2016-06-24,08:00,0,0,0,1,0,0,0,0,2016,6,8,Friday
6/24/2016 9:00,2016-06-24,09:00,0,0,1,1,0,0,0,0,2016,6,9,Friday
6/24/2016 10:00,2016-06-24,10:00,1,0,0,1,0,0,0,0,2016,6,10,Friday
6/24/2016 11:00,2016-06-24,11:00,0,0,1,0,0,0,0,0,2016,6,11,Friday
6/24/2016 12:00,2016-06-24,12:00,0,1,0,0,0,0,0,0,2016,6,12,Friday
6/24/2016 13:00,2016-06-24,13:00,1,0,0,1,0,0,0,1,2016,6,13,Friday
6/24/2016 14:00,2016-06-24,14:00,0,0,0,0,0,0,0,0,2016,6,14,Friday
6/24/2016 15:00,2016-06-24,15:00,0,0,0,2,5,0,0,0,2016,6,15,Friday
6/24/2016 16:00,2016-06-24,16:00,0,0,0.05,2,5,0,0,0,2016,6,16,Friday
6/24/2016 17:00,2016-06-24,17:00,0,0,0,1,3,0,0,0,2016,6,17,Friday
6/24/2016 18:00,2016-06-24,18:00,0,0,0,0,0,0,0,0,2016,6,18,Friday
6/24/2016 19:00,2016-06-24,19:00,0,0,0,1,1,0,0,0,2016,6,19,Friday
6/24/2016 20:00,2016-06-24,20:00,4,0,1,5,1,0,0,1,2016,6,20,Friday
6/24/2016 21:00,2016-06-24,21:00,0,0.34,0,4,0,0,1,0,2016,6,21,Friday
6/24/2016 22:00,2016-06-24,22:00,0,0,0,0,0,0,0,0,2016,6,22,Friday
6/24/2016 23:00,2016-06-24,23:00,0,0,0,0,0,0,0,0,2016,6,23,Friday
6/25/2016 0:00,2016-06-25,00:00,0,0,0,0,0,0,0,0,2016,6,0,Saturday
6/25/2016 1:00,2016-06-25,01:00,0,0,0,0,0,0,0,0,2016,6,1,Saturday
6/25/2016 2:00,2016-06-25,02:00,0,0,0,0,0,0,0,0,2016,6,2,Saturday
6/25/2016 3:00,2016-06-25,03:00,0,0,0,0,0,0,0,0,2016,6,3,Saturday
6/25/2016 4:00,2016-06-25,04:00,0,0,0,0,0,0,0,0,2016,6,4,Saturday
6/25/2016 5:00,2016-06-25,05:00,0,0,0,0,0,0,0,0,2016,6,5,Saturday
6/25/2016 6:00,2016-06-25,06:00,0,0,0,0,0,0,0,0,2016,6,6,Saturday
6/25/2016 7:00,2016-06-25,07:00,0,0,0,0,0,0,0,0,2016,6,7,Saturday
6/25/2016 8:00,2016-06-25,08:00,0,0,0,1,0,0,0,1,2016,6,8,Saturday
6/25/2016 9:00,2016-06-25,09:00,1,1,1,5,0,0,0,1,2016,6,9,Saturday
6/25/2016 10:00,2016-06-25,10:00,0,0,0,0,0,0,0,0,2016,6,10,Saturday
6/25/2016 11:00,2016-06-25,11:00,1,0,0,2,0,0,0,0,2016,6,11,Saturday
6/25/2016 12:00,2016-06-25,12:00,0,0,1,1,2,0,0,0,2016,6,12,Saturday
